"DINÁMICA","CARACTERIZ","MODALIDAD","DÍA_SEMAN","MES_DEL_HE","FRANJA_HORARIA","ZONA","ESTRATO_GRUPO"
"Hurto","HURTO A CELULARES","ATRACO","miércoles","enero","Tarde","Sur","Medio-alto"
"Hurto","HURTO A CELULARES","ATRACO","miércoles","enero","Noche","Nor-Oriente","Medio-bajo"
"Hurto","HURTO  A ESTABLECIMIENTOS","VIOLACION DE CERRADURA","lunes","enero","Noche","Nor-Occidente","Medio"
"Hurto","HURTO A CELULARES","ATRACO","jueves","enero","Mañana","Sur","Medio-bajo"
"Hurto","HURTO A RESIDENCIA","FACTOR DE OPORTUNIDAD","martes","enero","Mañana","Nor-Occidente","Medio-bajo"
"Hurto","HURTO A CELULARES","ATRACO","jueves","enero","Noche","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A RESIDENCIA","ATRACO","martes","enero","Madrugada","Nor-Oriente","Bajo"
"Hurto","HURTO A CELULARES","ATRACO","viernes","enero","Tarde","Sur","Medio-alto"
"Hurto","HURTO A PERSONAS","ATRACO","martes","enero","Noche","Nor-Oriente","Medio-bajo"
"Hurto","HURTO  A ESTABLECIMIENTOS","VIOLACION DE CERRADURA","viernes","enero","Madrugada","Nor-Occidente","Bajo"
"Hurto","HURTO A CELULARES","ATRACO","viernes","enero","Mañana","Nor-Occidente","Medio-alto"
"Hurto","HURTO A CELULARES","FACTOR DE OPORTUNIDAD","viernes","enero","Mañana","Nor-Occidente","Medio"
"Hurto","HURTO A CELULARES","ATRACO","martes","enero","Noche","Nor-Oriente","Bajo"
"Hurto","HURTO A CELULARES","COSQUILLEO","viernes","enero","Mañana","Sur","Medio-alto"
"Hurto","HURTO A PERSONAS","FACTOR DE OPORTUNIDAD","viernes","enero","Noche","Nor-Occidente","Medio"
"Hurto","HURTO A CELULARES","ATRACO","miércoles","enero","Madrugada","Distrito Agua Blanca","Bajo"
"Hurto","HURTO A RESIDENCIA","FACTOR DE OPORTUNIDAD","miércoles","enero","Madrugada","Distrito Agua Blanca","Bajo"
"Hurto","HURTO  A ESTABLECIMIENTOS","VIOLACION DE CERRADURA","miércoles","enero","Madrugada","Nor-Oriente","Bajo"
"Hurto","HURTO A PERSONAS","ATRACO","viernes","enero","Mañana","Nor-Oriente","Bajo"
"Hurto","HURTO A CELULARES","ATRACO","viernes","enero","Madrugada","Sur","Medio-alto"
"Hurto","HURTO A CELULARES","RAPONAZO","jueves","enero","Noche","Distrito Agua Blanca","Bajo-bajo"
"Hurto","HURTO A PERSONAS","VIOLACION DE CERRADURA","viernes","enero","Noche","Nor-Occidente","Medio-alto"
"Hurto","HURTO A CELULARES","ATRACO","viernes","enero","Madrugada","Sur","Alto"
"Hurto","HURTO A PERSONAS","FACTOR DE OPORTUNIDAD","viernes","enero","Tarde","Nor-Occidente","Medio"
"Hurto","HURTO A PERSONAS","ENGAÑO","viernes","enero","Noche","Oriente","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","jueves","enero","Tarde","Nor-Occidente","Medio"
"Hurto","HURTO A CELULARES","ATRACO","jueves","enero","Noche","Nor-Occidente","Medio-alto"
"Hurto","HURTO A CELULARES","RAPONAZO","viernes","enero","Madrugada","Nor-Occidente","Medio"
"Hurto","HURTO A CELULARES","ATRACO","viernes","enero","Tarde","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A CELULARES","ATRACO","sábado","enero","Noche","Oriente","Bajo"
"Hurto","HURTO A PERSONAS","FACTOR DE OPORTUNIDAD","viernes","enero","Madrugada","Sur","Bajo"
"Hurto","HURTO A CELULARES","ATRACO","sábado","enero","Noche","Nor-Occidente","Bajo"
"Hurto","HURTO A PERSONAS","ATRACO","sábado","enero","Tarde","Nor-Occidente","Bajo-bajo"
"Hurto","HURTO A CELULARES","COSQUILLEO","viernes","enero","Madrugada","Sur","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","sábado","enero","Mañana","Distrito Agua Blanca","Bajo"
"Hurto","HURTO A PERSONAS","COSQUILLEO","jueves","enero","Tarde","Oriente","Bajo"
"Hurto","HURTO A PERSONAS","ATRACO","sábado","enero","Noche","Oriente","Medio-bajo"
"Hurto","HURTO  A ESTABLECIMIENTOS","FACTOR DE OPORTUNIDAD","viernes","enero","Tarde","Nor-Occidente","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","viernes","enero","Tarde","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A CELULARES","ATRACO","domingo","enero","Madrugada","Distrito Agua Blanca","Bajo-bajo"
"Hurto","HURTO A CELULARES","ATRACO","lunes","enero","Mañana","Nor-Occidente","Medio"
"Hurto","HURTO A CELULARES","COSQUILLEO","viernes","enero","Noche","Nor-Occidente","Medio-bajo"
"Hurto","HURTO A CELULARES","ATRACO","sábado","enero","Noche","Distrito Agua Blanca","Bajo"
"Hurto","HURTO A CELULARES","COSQUILLEO","domingo","enero","Tarde","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A CELULARES","ATRACO","domingo","enero","Madrugada","Distrito Agua Blanca","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","lunes","enero","Mañana","Distrito Agua Blanca","Bajo"
"Hurto","HURTO A CELULARES","ATRACO","domingo","enero","Noche","Sur","Medio-bajo"
"Hurto","HURTO A CELULARES","ATRACO","domingo","enero","Noche","Nor-Occidente","Medio-alto"
"Hurto","HURTO A PERSONAS","ATRACO","domingo","enero","Mañana","Oriente","Medio-bajo"
"Hurto","HURTO A CELULARES","ATRACO","lunes","enero","Mañana","Sur","Medio-alto"
"Hurto","HURTO DE BICICLETAS","HALADO","sábado","enero","Noche","Nor-Occidente","Medio-bajo"
"Hurto","HURTO A PERSONAS","RAPONAZO","domingo","enero","Noche","Sur","Medio-alto"
"Hurto","HURTO  A ESTABLECIMIENTOS","FACTOR DE OPORTUNIDAD","lunes","enero","Madrugada","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","miércoles","enero","Mañana","Sur","Medio"
"Hurto","HURTO DE BICICLETAS","HALADO","sábado","enero","Mañana","Sur","Medio"
"Hurto","HURTO A PERSONAS","COSQUILLEO","miércoles","enero","Mañana","Sur","Medio"
"Hurto","HURTO A CELULARES","RAPONAZO","domingo","enero","Tarde","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","martes","enero","Noche","Nor-Occidente","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","martes","enero","Noche","Sur","Medio-alto"
"Hurto","HURTO DE MOTOCICLETAS","ATRACO","sábado","enero","Mañana","Sur","Medio-alto"
"Hurto","HURTO A PERSONAS","ATRACO","domingo","enero","Noche","Sur","Medio"
"Hurto","HURTO A PERSONAS","VIOLACION DE CERRADURA","miércoles","enero","Noche","Nor-Occidente","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","martes","enero","Madrugada","Sur","Medio-alto"
"Hurto","HURTO A PERSONAS","ATRACO","martes","enero","Mañana","Nor-Occidente","Bajo-bajo"
"Hurto","HURTO A CELULARES","ATRACO","lunes","enero","Mañana","Sur","Medio-bajo"
"Hurto","HURTO A PERSONAS","FACTOR DE OPORTUNIDAD","jueves","enero","Noche","Sur","Alto"
"Hurto","HURTO DE AUTOPARTES","VIOLACION DE CERRADURA","martes","enero","Madrugada","Nor-Oriente","Bajo"
"Hurto","HURTO A PERSONAS","ATRACO","domingo","enero","Noche","Sur","Medio-alto"
"Hurto","HURTO A PERSONAS","ATRACO","viernes","enero","Mañana","Nor-Oriente","Bajo"
"Hurto","HURTO A PERSONAS","VIOLACION DE CERRADURA","sábado","enero","Noche","Nor-Occidente","Medio-bajo"
"Hurto","HURTO A CELULARES","ATRACO","lunes","enero","Tarde","Sur","Medio"
"Hurto","HURTO A PERSONAS","ATRACO","lunes","enero","Tarde","Nor-Oriente","Medio-bajo"
"Hurto","HURTO  A ESTABLECIMIENTOS","FACTOR DE OPORTUNIDAD","viernes","enero","Noche","Sur","Medio"
"Hurto","HURTO A CELULARES","ATRACO","miércoles","enero","Madrugada","Sur","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","martes","enero","Madrugada","Oriente","Medio-bajo"
"Hurto","HURTO  A ESTABLECIMIENTOS","ATRACO","martes","enero","Noche","Sur","Medio-bajo"
"Hurto","HURTO A PERSONAS","FACTOR DE OPORTUNIDAD","martes","enero","Tarde","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A CELULARES","RAPONAZO","martes","enero","Mañana","Oriente","Bajo"
"Hurto","HURTO A CELULARES","RAPONAZO","lunes","enero","Madrugada","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","sábado","enero","Tarde","Distrito Agua Blanca","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","martes","enero","Madrugada","Nor-Occidente","Medio-bajo"
"Hurto","HURTO A CELULARES","COSQUILLEO","lunes","enero","Mañana","Nor-Occidente","Bajo"
"Hurto","HURTO A PERSONAS","VIOLACION DE CERRADURA","lunes","enero","Noche","Nor-Occidente","Medio-bajo"
"Hurto","HURTO  A ESTABLECIMIENTOS","FACTOR DE OPORTUNIDAD","viernes","enero","Tarde","Nor-Occidente","Medio-bajo"
"Hurto","HURTO DE AUTOPARTES","FACTOR DE OPORTUNIDAD","jueves","enero","Tarde","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","martes","enero","Madrugada","Sur","Medio-bajo"
"Hurto","HURTO A RESIDENCIA","FACTOR DE OPORTUNIDAD","jueves","enero","Tarde","Sur","Alto"
"Hurto","HURTO A PERSONAS","ATRACO","martes","enero","Tarde","Sur","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","miércoles","enero","Mañana","Nor-Occidente","Medio-bajo"
"Hurto","HURTO A CELULARES","COSQUILLEO","martes","enero","Noche","Nor-Occidente","Medio-bajo"
"Hurto","HURTO DE BICICLETAS","ATRACO","martes","enero","Mañana","Sur","Medio-bajo"
"Hurto","HURTO A PERSONAS","FACTOR DE OPORTUNIDAD","martes","enero","Tarde","Distrito Agua Blanca","Bajo-bajo"
"Hurto","HURTO A CELULARES","ATRACO","miércoles","enero","Mañana","Nor-Occidente","Medio-bajo"
"Hurto","HURTO A CELULARES","ATRACO","martes","enero","Tarde","Nor-Occidente","Medio-alto"
"Hurto","HURTO A PERSONAS","ATRACO","jueves","enero","Mañana","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A CELULARES","COSQUILLEO","miércoles","enero","Mañana","Sur","Medio-bajo"
"Hurto","HURTO  A ESTABLECIMIENTOS","FACTOR DE OPORTUNIDAD","domingo","enero","Mañana","Nor-Oriente","Bajo"
"Hurto","HURTO A PERSONAS","ATRACO","miércoles","enero","Noche","Sur","Medio-bajo"
"Hurto","HURTO A CELULARES","ATRACO","miércoles","enero","Mañana","Oriente","Bajo"
"Hurto","HURTO A PERSONAS","FACTOR DE OPORTUNIDAD","miércoles","enero","Tarde","Nor-Oriente","Bajo-bajo"
"Hurto","HURTO A CELULARES","COSQUILLEO","miércoles","enero","Tarde","Sur","Medio"
"Hurto","HURTO A PERSONAS","VIOLACION DE CERRADURA","sábado","enero","Noche","Nor-Occidente","Medio-bajo"
"Hurto","HURTO A CELULARES","COSQUILLEO","lunes","enero","Mañana","Oriente","Medio-bajo"
"Hurto","HURTO A CELULARES","RAPONAZO","miércoles","enero","Tarde","Nor-Oriente","Bajo"
"Hurto","HURTO A PERSONAS","ATRACO","miércoles","enero","Tarde","Distrito Agua Blanca","Bajo"
"Hurto","HURTO  A ESTABLECIMIENTOS","FACTOR DE OPORTUNIDAD","lunes","enero","Madrugada","Nor-Oriente","Bajo"
"Hurto","HURTO A PERSONAS","FACTOR DE OPORTUNIDAD","domingo","enero","Tarde","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A CELULARES","ATRACO","martes","enero","Noche","Distrito Agua Blanca","Bajo"
"Hurto","HURTO A PERSONAS","ATRACO","jueves","enero","Tarde","Nor-Occidente","Bajo"
"Hurto","HURTO A RESIDENCIA","VIOLACION DE CERRADURA","jueves","enero","Mañana","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A CELULARES","COSQUILLEO","jueves","enero","Mañana","Oriente","Bajo"
"Hurto","HURTO A PERSONAS","ATRACO","miércoles","enero","Mañana","Nor-Occidente","Medio-bajo"
"Hurto","HURTO A CELULARES","COSQUILLEO","jueves","enero","Noche","Nor-Occidente","Medio-bajo"
"Hurto","HURTO DE AUTOPARTES","FACTOR DE OPORTUNIDAD","sábado","enero","Noche","Sur","Medio"
"Hurto","HURTO A CELULARES","COSQUILLEO","miércoles","enero","Tarde","Sur","Medio"
"Hurto","HURTO A CELULARES","RAPONAZO","miércoles","enero","Mañana","Distrito Agua Blanca","Medio-bajo"
"Hurto","HURTO DE AUTOPARTES","FACTOR DE OPORTUNIDAD","domingo","enero","Tarde","Sur","Medio"
"Hurto","HURTO  A ESTABLECIMIENTOS","FACTOR DE OPORTUNIDAD","viernes","enero","Tarde","Sur","Medio"
"Hurto","HURTO A PERSONAS","ATRACO","jueves","enero","Madrugada","Nor-Occidente","Medio-alto"
"Hurto","HURTO A CELULARES","ATRACO","jueves","enero","Noche","Sur","Medio-bajo"
"Hurto","HURTO A CELULARES","ENGAÑO","jueves","enero","Noche","Nor-Occidente","Medio"
"Hurto","HURTO A PERSONAS","ATRACO","jueves","enero","Noche","Sur","Medio-bajo"
"Hurto","HURTO A CELULARES","COSQUILLEO","jueves","enero","Noche","Nor-Oriente","Medio-bajo"
"Hurto","HURTO  A ESTABLECIMIENTOS","FACTOR DE OPORTUNIDAD","domingo","enero","Noche","Nor-Occidente","Medio"
"Hurto","HURTO A CELULARES","COSQUILLEO","jueves","enero","Noche","Sur","Bajo-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","viernes","enero","Madrugada","Distrito Agua Blanca","Bajo"
"Hurto","HURTO A CELULARES","RAPONAZO","jueves","enero","Mañana","Nor-Oriente","Bajo"
"Hurto","HURTO DE VEHICULOS","HALADO","martes","enero","Mañana","Sur","Medio"
"Hurto","HURTO A PERSONAS","ATRACO","sábado","enero","Madrugada","Sur","Medio"
"Hurto","HURTO A PERSONAS","ATRACO","jueves","enero","Noche","Nor-Occidente","Bajo-bajo"
"Hurto","HURTO DE AUTOPARTES","FACTOR DE OPORTUNIDAD","viernes","enero","Madrugada","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A CELULARES","ATRACO","sábado","enero","Madrugada","Nor-Oriente","Medio-bajo"
"Hurto","HURTO DE MOTOCICLETAS","ATRACO","miércoles","enero","Noche","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A PERSONAS","FACTOR DE OPORTUNIDAD","lunes","enero","Tarde","Nor-Occidente","Alto"
"Hurto","HURTO DE AUTOPARTES","FACTOR DE OPORTUNIDAD","miércoles","enero","Mañana","Sur","Medio"
"Hurto","HURTO DE AUTOPARTES","FACTOR DE OPORTUNIDAD","viernes","enero","Mañana","Oriente","Bajo"
"Hurto","HURTO A PERSONAS","VIOLACION DE CERRADURA","miércoles","enero","Mañana","Sur","Medio"
"Hurto","HURTO A CELULARES","COSQUILLEO","viernes","enero","Tarde","Nor-Occidente","Medio-alto"
"Hurto","HURTO A PERSONAS","VIOLACION DE CERRADURA","miércoles","enero","Tarde","Nor-Oriente","Medio-bajo"
"Hurto","HURTO DE MOTOCICLETAS","ATRACO","miércoles","enero","Madrugada","Oriente","Medio-bajo"
"Hurto","HURTO A CELULARES","ATRACO","miércoles","enero","Noche","Distrito Agua Blanca","Bajo"
"Hurto","HURTO  A ESTABLECIMIENTOS","ATRACO","jueves","enero","Tarde","Sur","Medio-bajo"
"Hurto","HURTO A PERSONAS","ENGAÑO","viernes","enero","Tarde","Sur","Medio-alto"
"Hurto","HURTO A CELULARES","ATRACO","viernes","enero","Madrugada","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","sábado","enero","Tarde","Sur","Medio-alto"
"Hurto","HURTO A PERSONAS","ATRACO","viernes","enero","Noche","Sur","Medio-bajo"
"Hurto","HURTO DE BICICLETAS","ATRACO","martes","enero","Noche","Sur","Medio"
"Hurto","HURTO A PERSONAS","ATRACO","sábado","enero","Mañana","Sur","Medio-alto"
"Hurto","HURTO A CELULARES","ATRACO","sábado","enero","Tarde","Distrito Agua Blanca","Bajo"
"Hurto","HURTO A PERSONAS","ATRACO","jueves","enero","Mañana","Distrito Agua Blanca","Bajo"
"Hurto","HURTO A CELULARES","ATRACO","sábado","enero","Mañana","Distrito Agua Blanca","Medio-bajo"
"Hurto","HURTO A CELULARES","COSQUILLEO","sábado","enero","Tarde","Sur","Medio-alto"
"Hurto","HURTO A CELULARES","ATRACO","domingo","enero","Noche","Nor-Occidente","Bajo"
"Hurto","HURTO DE AUTOPARTES","VIOLACION DE CERRADURA","viernes","enero","Madrugada","Sur","Medio"
"Hurto","HURTO A CELULARES","ATRACO","miércoles","enero","Mañana","Nor-Oriente","Bajo"
"Hurto","HURTO A CELULARES","ATRACO","viernes","enero","Tarde","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","domingo","enero","Tarde","Oriente","Medio-bajo"
"Hurto","HURTO A CELULARES","ATRACO","domingo","enero","Tarde","Oriente","Medio-bajo"
"Hurto","HURTO A CELULARES","FACTOR DE OPORTUNIDAD","domingo","enero","Mañana","Oriente","Medio"
"Hurto","HURTO A CELULARES","ATRACO","domingo","enero","Madrugada","Sur","Medio-alto"
"Hurto","HURTO A CELULARES","FACTOR DE OPORTUNIDAD","viernes","enero","Noche","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","viernes","enero","Noche","Distrito Agua Blanca","Bajo"
"Hurto","HURTO A CELULARES","COSQUILLEO","viernes","enero","Noche","Nor-Occidente","Medio-alto"
"Hurto","HURTO A CELULARES","COSQUILLEO","domingo","enero","Tarde","Sur","Medio-alto"
"Hurto","HURTO A CELULARES","ATRACO","sábado","enero","Mañana","Nor-Occidente","Bajo-bajo"
"Hurto","HURTO A RESIDENCIA","VIOLACION DE CERRADURA","sábado","enero","Madrugada","Sur","Medio-alto"
"Hurto","HURTO  A ESTABLECIMIENTOS","FACTOR DE OPORTUNIDAD","jueves","enero","Noche","Nor-Occidente","Medio-alto"
"Hurto","HURTO A RESIDENCIA","ATRACO","jueves","enero","Tarde","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","viernes","enero","Noche","Nor-Occidente","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","domingo","enero","Madrugada","Sur","Bajo-bajo"
"Hurto","HURTO A CELULARES","COSQUILLEO","sábado","enero","Tarde","Distrito Agua Blanca","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","lunes","enero","Madrugada","Nor-Oriente","Medio-bajo"
"Hurto","HURTO  A ESTABLECIMIENTOS","VIOLACION DE CERRADURA","sábado","enero","Mañana","Sur","Medio-alto"
"Hurto","HURTO A CELULARES","COSQUILLEO","viernes","enero","Tarde","Nor-Occidente","Medio-bajo"
"Hurto","HURTO DE AUTOPARTES","FACTOR DE OPORTUNIDAD","martes","enero","Noche","Sur","Medio-alto"
"Hurto","HURTO A CELULARES","COSQUILLEO","lunes","enero","Mañana","Nor-Occidente","Medio-bajo"
"Hurto","HURTO A CELULARES","COSQUILLEO","lunes","enero","Mañana","Nor-Occidente","Medio-bajo"
"Hurto","HURTO A PERSONAS","VIOLACION DE CERRADURA","domingo","enero","Tarde","Sur","Medio"
"Hurto","HURTO A RESIDENCIA","VIOLACION DE CERRADURA","viernes","enero","Mañana","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A CELULARES","ATRACO","domingo","enero","Tarde","Sur","Medio"
"Hurto","HURTO A PERSONAS","ATRACO","viernes","enero","Mañana","Nor-Occidente","Bajo"
"Hurto","HURTO A CELULARES","RAPONAZO","sábado","enero","Mañana","Nor-Occidente","Medio-alto"
"Hurto","HURTO A CELULARES","ATRACO","jueves","enero","Tarde","Nor-Occidente","Bajo"
"Hurto","HURTO A PERSONAS","VIOLACION DE CERRADURA","sábado","enero","Tarde","Sur","Medio"
"Hurto","HURTO A PERSONAS","ATRACO","domingo","enero","Madrugada","Nor-Oriente","Bajo"
"Hurto","HURTO A CELULARES","ATRACO","lunes","enero","Tarde","Distrito Agua Blanca","Bajo"
"Hurto","HURTO A PERSONAS","ATRACO","lunes","enero","Mañana","Nor-Occidente","Bajo-bajo"
"Hurto","HURTO A PERSONAS","FACTOR DE OPORTUNIDAD","domingo","enero","Tarde","Oriente","Bajo"
"Hurto","HURTO DE MOTOCICLETAS","HALADO","lunes","enero","Tarde","Sur","Medio-bajo"
"Hurto","HURTO A CELULARES","ATRACO","sábado","enero","Tarde","Nor-Occidente","Alto"
"Hurto","HURTO DE AUTOPARTES","FACTOR DE OPORTUNIDAD","sábado","enero","Noche","Sur","Medio"
"Hurto","HURTO A PERSONAS","ATRACO","lunes","enero","Madrugada","Sur","Medio-alto"
"Hurto","HURTO A CELULARES","ATRACO","lunes","enero","Tarde","Sur","Bajo"
"Hurto","HURTO A CELULARES","COSQUILLEO","domingo","enero","Tarde","Nor-Occidente","Medio-alto"
"Hurto","HURTO A PERSONAS","FACTOR DE OPORTUNIDAD","lunes","enero","Madrugada","Sur","Medio"
"Hurto","HURTO A CELULARES","ATRACO","domingo","enero","Mañana","Distrito Agua Blanca","Bajo"
"Hurto","HURTO A PERSONAS","RAPONAZO","jueves","enero","Madrugada","Oriente","Medio-bajo"
"Hurto","HURTO A CELULARES","COSQUILLEO","lunes","enero","Noche","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A CELULARES","COSQUILLEO","martes","enero","Mañana","Nor-Occidente","Alto"
"Hurto","HURTO A PERSONAS","FACTOR DE OPORTUNIDAD","lunes","enero","Mañana","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A CELULARES","COSQUILLEO","lunes","enero","Madrugada","Nor-Occidente","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","domingo","enero","Madrugada","Nor-Oriente","Bajo"
"Hurto","HURTO A CELULARES","ATRACO","sábado","enero","Noche","Nor-Oriente","Medio-bajo"
"Hurto","HURTO DE MOTOCICLETAS","HALADO","domingo","enero","Tarde","Nor-Oriente","Medio-bajo"
"Hurto","HURTO DE AUTOPARTES","RAPONAZO","sábado","enero","Mañana","Distrito Agua Blanca","Bajo"
"Hurto","HURTO A PERSONAS","COSQUILLEO","lunes","enero","Tarde","Sur","Medio-bajo"
"Hurto","HURTO DE VEHICULOS","HALADO","jueves","enero","Mañana","Nor-Occidente","Medio-bajo"
"Hurto","HURTO A PERSONAS","COSQUILLEO","sábado","enero","Tarde","Nor-Occidente","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","viernes","enero","Noche","Sur","Medio-alto"
"Hurto","HURTO A CELULARES","ATRACO","domingo","enero","Tarde","Nor-Occidente","Bajo"
"Hurto","HURTO A PERSONAS","ATRACO","martes","enero","Tarde","Distrito Agua Blanca","Bajo-bajo"
"Hurto","HURTO A PERSONAS","FACTOR DE OPORTUNIDAD","domingo","enero","Mañana","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A CELULARES","ATRACO","viernes","enero","Madrugada","Sur","Medio"
"Hurto","HURTO A CELULARES","RAPONAZO","sábado","enero","Mañana","Nor-Occidente","Medio-bajo"
"Hurto","HURTO A PERSONAS","FACTOR DE OPORTUNIDAD","lunes","enero","Mañana","Distrito Agua Blanca","Bajo"
"Hurto","HURTO DE AUTOPARTES","FACTOR DE OPORTUNIDAD","viernes","enero","Mañana","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A PERSONAS","RAPONAZO","martes","enero","Noche","Oriente","Medio-bajo"
"Hurto","HURTO DE MOTOCICLETAS","ATRACO","lunes","enero","Mañana","Sur","Medio"
"Hurto","HURTO A CELULARES","FACTOR DE OPORTUNIDAD","martes","enero","Mañana","Distrito Agua Blanca","Bajo-bajo"
"Hurto","HURTO A CELULARES","ATRACO","domingo","enero","Madrugada","Sur","Medio"
"Hurto","HURTO DE MOTOCICLETAS","HALADO","lunes","enero","Mañana","Sur","Medio-alto"
"Hurto","HURTO DE MOTOCICLETAS","ATRACO","domingo","enero","Mañana","Sur","Medio"
"Hurto","HURTO A PERSONAS","ATRACO","viernes","enero","Noche","Distrito Agua Blanca","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","martes","enero","Madrugada","Nor-Oriente","Bajo"
"Hurto","HURTO DE MOTOCICLETAS","ATRACO","lunes","enero","Madrugada","Nor-Occidente","Medio-bajo"
"Hurto","HURTO DE MOTOCICLETAS","HALADO","martes","enero","Mañana","Distrito Agua Blanca","Bajo-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","martes","enero","Madrugada","Distrito Agua Blanca","Bajo-bajo"
"Hurto","HURTO A PERSONAS","COSQUILLEO","miércoles","enero","Mañana","Distrito Agua Blanca","Bajo"
"Hurto","HURTO  A ESTABLECIMIENTOS","FACTOR DE OPORTUNIDAD","martes","enero","Madrugada","Nor-Oriente","Bajo"
"Hurto","HURTO A PERSONAS","FACTOR DE OPORTUNIDAD","miércoles","enero","Tarde","Sur","Medio-alto"
"Hurto","HURTO DE MOTOCICLETAS","HALADO","miércoles","enero","Tarde","Sur","Medio"
"Hurto","HURTO A PERSONAS","RAPONAZO","miércoles","enero","Tarde","Nor-Oriente","Medio-bajo"
"Hurto","HURTO A PERSONAS","ATRACO","miércoles","enero","Tarde","Oriente","Medio"
